,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
115,2020-06-17,215.8850375882206,175.45888573653596,268.3097123832745,215.8850375882206,215.8850375882206,4.626443976005192,4.626443976005192,4.626443976005192,4.626443976005192,4.626443976005192,4.626443976005192,0.0,0.0,0.0,220.5114815642258
116,2020-06-18,217.8116303160195,175.67358698668968,268.14218145703387,217.8116303160195,217.8116303160195,4.724785144380911,4.724785144380911,4.724785144380911,4.724785144380911,4.724785144380911,4.724785144380911,0.0,0.0,0.0,222.5364154604004
117,2020-06-19,219.73822304381832,175.48948236897564,266.7988208147062,219.73822304381832,219.73822304381832,2.1872356016269414,2.1872356016269414,2.1872356016269414,2.1872356016269414,2.1872356016269414,2.1872356016269414,0.0,0.0,0.0,221.92545864544527
118,2020-06-22,225.51800122721488,183.00008687019857,279.99380726052067,225.51800122721488,225.51800122721488,4.480698481264253,4.480698481264253,4.480698481264253,4.480698481264253,4.480698481264253,4.480698481264253,0.0,0.0,0.0,229.99869970847914
119,2020-06-23,227.4445939550137,185.2851421625454,280.4622857264204,227.4445939550137,227.4445939550137,4.564475776251423,4.564475776251423,4.564475776251423,4.564475776251423,4.564475776251423,4.564475776251423,0.0,0.0,0.0,232.0090697312651
120,2020-06-24,229.3711866828126,184.60561776645716,280.8814998304246,229.3711866828126,229.3711866828126,4.626443976004348,4.626443976004348,4.626443976004348,4.626443976004348,4.626443976004348,4.626443976004348,0.0,0.0,0.0,233.99763065881695
121,2020-06-25,231.2977794106115,189.26348562945034,283.66745336852745,231.2977794106115,231.2977794106115,4.724785144375555,4.724785144375555,4.724785144375555,4.724785144375555,4.724785144375555,4.724785144375555,0.0,0.0,0.0,236.02256455498704
122,2020-06-26,233.22554048944772,188.20082105636084,280.58978405446584,233.22554048944772,233.22554048944772,2.187235601616518,2.187235601616518,2.187235601616518,2.187235601616518,2.187235601616518,2.187235601616518,0.0,0.0,0.0,235.41277609106425
123,2020-06-29,239.00882372595657,192.7868296159819,290.53390352724927,239.00882372595657,239.00882372595657,4.480698481272972,4.480698481272972,4.480698481272972,4.480698481272972,4.480698481272972,4.480698481272972,0.0,0.0,0.0,243.48952220722956
124,2020-06-30,240.93658480479286,199.57232962882483,292.6037719982565,240.93658480479286,240.93658480479286,4.564475776249926,4.564475776249926,4.564475776249926,4.564475776249926,4.564475776249926,4.564475776249926,0.0,0.0,0.0,245.5010605810428
125,2020-07-01,242.86434588362917,200.9715955512959,294.7036054280555,242.86434588362917,242.86434588362917,4.62644397599943,4.62644397599943,4.62644397599943,4.62644397599943,4.62644397599943,4.62644397599943,0.0,0.0,0.0,247.4907898596286
126,2020-07-02,244.7921069624654,196.6637376700763,296.21355580702004,244.7921069624654,244.7921069624654,4.724785144378967,4.724785144378967,4.724785144378967,4.724785144378967,4.724785144378967,4.724785144378967,0.0,0.0,0.0,249.51689210684435
127,2020-07-06,252.50315127781056,206.99750639758054,307.0543881710133,252.50315127781056,252.50315127781056,4.480698481240826,4.480698481240826,4.480698481240826,4.480698481240826,4.480698481240826,4.480698481240826,0.0,0.0,0.0,256.9838497590514
128,2020-07-07,254.43091235664684,211.5271828789533,308.1260992308577,254.43091235664684,254.43091235664684,4.564475776247413,4.564475776247413,4.564475776247413,4.564475776247413,4.564475776247413,4.564475776247413,0.0,0.0,0.0,258.9953881328943
129,2020-07-08,256.3586734354832,214.20797495665877,308.96644140331955,256.3586734354832,256.3586734354832,4.626443976002457,4.626443976002457,4.626443976002457,4.626443976002457,4.626443976002457,4.626443976002457,0.0,0.0,0.0,260.98511741148565
130,2020-07-09,258.2864345107448,214.7360442988392,310.4319532211808,258.2864345107448,258.2864345107448,4.724785144374384,4.724785144374384,4.724785144374384,4.724785144374384,4.724785144374384,4.724785144374384,0.0,0.0,0.0,263.0112196551192
131,2020-07-10,260.21419558600655,212.34220950182916,311.7192718253536,260.21419558600655,260.21419558600655,2.1872356016062042,2.1872356016062042,2.1872356016062042,2.1872356016062042,2.1872356016062042,2.1872356016062042,0.0,0.0,0.0,262.40143118761273
132,2020-07-13,265.9974788117917,222.80326227244365,314.1634921832673,265.9974788117917,265.9974788117917,4.480698481249543,4.480698481249543,4.480698481249543,4.480698481249543,4.480698481249543,4.480698481249543,0.0,0.0,0.0,270.47817729304126
133,2020-07-14,267.92523988705346,226.75027492387136,321.65603043251724,267.92523988705346,267.92523988705346,4.564475776245917,4.564475776245917,4.564475776245917,4.564475776245917,4.564475776245917,4.564475776245917,0.0,0.0,0.0,272.48971566329936
134,2020-07-15,269.8530009623152,224.0220687357899,318.7703850482642,269.8530009623152,269.8530009623152,4.626443976001611,4.626443976001611,4.626443976001611,4.626443976001611,4.626443976001611,4.626443976001611,0.0,0.0,0.0,274.4794449383168
135,2020-07-16,271.78076203757695,230.80844539343485,324.39225755863447,271.78076203757695,271.78076203757695,4.72478514438579,4.72478514438579,4.72478514438579,4.72478514438579,4.72478514438579,4.72478514438579,0.0,0.0,0.0,276.50554718196275
136,2020-07-17,273.7085231128387,228.5095495891191,329.71534406959995,273.7085231128387,273.7085231128387,2.1872356016399825,2.1872356016399825,2.1872356016399825,2.1872356016399825,2.1872356016399825,2.1872356016399825,0.0,0.0,0.0,275.8957587144787
137,2020-07-20,279.49180633862386,236.23768958001006,332.42563528624225,279.49180633862386,279.49180633862386,4.480698481252558,4.480698481252558,4.480698481252558,4.480698481252558,4.480698481252558,4.480698481252558,0.0,0.0,0.0,283.9725048198764
138,2020-07-21,281.41956741188335,241.95555098216315,332.8016258145199,281.41956741188335,281.41956741188335,4.564475776243403,4.564475776243403,4.564475776243403,4.564475776243403,4.564475776243403,4.564475776243403,0.0,0.0,0.0,285.98404318812675
139,2020-07-22,283.3473284851428,243.54606823842678,331.7517626435004,283.3473284851428,283.3473284851428,4.626443976004439,4.626443976004439,4.626443976004439,4.626443976004439,4.626443976004439,4.626443976004439,0.0,0.0,0.0,287.97377246114723
140,2020-07-23,285.27508955840227,241.90688111295432,335.43178122787447,285.27508955840227,285.27508955840227,4.724785144381207,4.724785144381207,4.724785144381207,4.724785144381207,4.724785144381207,4.724785144381207,0.0,0.0,0.0,289.9998747027835
141,2020-07-24,287.2028506316617,244.04236895327534,337.574362140006,287.2028506316617,287.2028506316617,2.1872356016295584,2.1872356016295584,2.1872356016295584,2.1872356016295584,2.1872356016295584,2.1872356016295584,0.0,0.0,0.0,289.39008623329124
142,2020-07-27,292.9861338514401,248.08637347773217,345.1954633948591,292.9861338514401,292.9861338514401,4.48069848126698,4.48069848126698,4.48069848126698,4.48069848126698,4.48069848126698,4.48069848126698,0.0,0.0,0.0,297.4668323327071
143,2020-07-28,294.9138949246996,251.8125151422123,351.3061203894056,294.9138949246996,294.9138949246996,4.564475776252439,4.564475776252439,4.564475776252439,4.564475776252439,4.564475776252439,4.564475776252439,0.0,0.0,0.0,299.47837070095204
144,2020-07-29,296.84165599795904,254.07678344695452,347.0698784023615,296.84165599795904,296.84165599795904,4.626443975999722,4.626443975999722,4.626443975999722,4.626443975999722,4.626443975999722,4.626443975999722,0.0,0.0,0.0,301.4680999739588
145,2020-07-30,298.7694170712186,254.8600613945382,348.98012757687127,298.7694170712186,298.7694170712186,4.724785144376625,4.724785144376625,4.724785144376625,4.724785144376625,4.724785144376625,4.724785144376625,0.0,0.0,0.0,303.49420221559524
146,2020-07-31,300.6971781282748,255.04297178491498,352.9838868169843,300.6971781282748,300.6971781282748,2.1872356016296677,2.1872356016296677,2.1872356016296677,2.1872356016296677,2.1872356016296677,2.1872356016296677,0.0,0.0,0.0,302.88441372990445
147,2020-08-03,306.4804612994433,263.31435741422325,357.1231758982029,306.4804612994433,306.4804612994433,4.480698481269994,4.480698481269994,4.480698481269994,4.480698481269994,4.480698481269994,4.480698481269994,0.0,0.0,0.0,310.9611597807133
148,2020-08-04,308.40822235649944,267.68745042252533,362.9812160785926,308.40822235649944,308.40822235649944,4.564475776249926,4.564475776249926,4.564475776249926,4.564475776249926,4.564475776249926,4.564475776249926,0.0,0.0,0.0,312.9726981327494
149,2020-08-05,310.3359834135556,266.3552958654322,366.20592396803477,310.3359834135556,310.3359834135556,4.626443976002748,4.626443976002748,4.626443976002748,4.626443976002748,4.626443976002748,4.626443976002748,0.0,0.0,0.0,314.96242738955834
150,2020-08-06,312.26374447061175,268.61554142365975,368.32688447987897,312.26374447061175,312.26374447061175,4.7247851443800375,4.7247851443800375,4.7247851443800375,4.7247851443800375,4.7247851443800375,4.7247851443800375,0.0,0.0,0.0,316.9885296149918
151,2020-08-07,314.19150552766786,269.9014459313377,362.1736554102522,314.19150552766786,314.19150552766786,2.1872356016087116,2.1872356016087116,2.1872356016087116,2.1872356016087116,2.1872356016087116,2.1872356016087116,0.0,0.0,0.0,316.3787411292766
152,2020-08-10,319.97478869883645,276.83878256849977,372.20120267389495,319.97478869883645,319.97478869883645,4.480698481273009,4.480698481273009,4.480698481273009,4.480698481273009,4.480698481273009,4.480698481273009,0.0,0.0,0.0,324.45548718010946
153,2020-08-11,321.90254975589266,276.99937696175743,377.60608274217753,321.90254975589266,321.90254975589266,4.56447577624843,4.56447577624843,4.56447577624843,4.56447577624843,4.56447577624843,4.56447577624843,0.0,0.0,0.0,326.4670255321411
154,2020-08-12,323.8303108033953,280.735550841129,375.7254971144229,323.8303108033953,323.8303108033953,4.626443976001903,4.626443976001903,4.626443976001903,4.626443976001903,4.626443976001903,4.626443976001903,0.0,0.0,0.0,328.4567547793972
155,2020-08-13,325.7580718508979,280.62412359915027,379.99693707605684,325.7580718508979,325.7580718508979,4.724785144366687,4.724785144366687,4.724785144366687,4.724785144366687,4.724785144366687,4.724785144366687,0.0,0.0,0.0,330.4828569952646
156,2020-08-14,327.6858328984007,280.60988022304,376.9381917651204,327.6858328984007,327.6858328984007,2.187235601653022,2.187235601653022,2.187235601653022,2.187235601653022,2.187235601653022,2.187235601653022,0.0,0.0,0.0,329.8730685000537
157,2020-08-17,333.4691160409086,289.7394149434369,383.667670445232,333.4691160409086,333.4691160409086,4.4806984812817285,4.4806984812817285,4.4806984812817285,4.4806984812817285,4.4806984812817285,4.4806984812817285,0.0,0.0,0.0,337.9498145221903
158,2020-08-18,335.39687708841126,290.2781979477059,385.6966491031815,335.39687708841126,335.39687708841126,4.564475776258484,4.564475776258484,4.564475776258484,4.564475776258484,4.564475776258484,4.564475776258484,0.0,0.0,0.0,339.9613528646697
159,2020-08-19,337.3246381359139,291.1451757807337,386.90074210005446,337.3246381359139,337.3246381359139,4.626443976001059,4.626443976001059,4.626443976001059,4.626443976001059,4.626443976001059,4.626443976001059,0.0,0.0,0.0,341.95108211191496
160,2020-08-20,339.2523991834166,297.8206547337183,393.76738423833854,339.2523991834166,339.2523991834166,4.724785144378093,4.724785144378093,4.724785144378093,4.724785144378093,4.724785144378093,4.724785144378093,0.0,0.0,0.0,343.9771843277947
161,2020-08-21,341.1801602309193,295.8178765129077,390.7588302970832,341.1801602309193,341.1801602309193,2.1872356016320667,2.1872356016320667,2.1872356016320667,2.1872356016320667,2.1872356016320667,2.1872356016320667,0.0,0.0,0.0,343.3673958325513
162,2020-08-24,346.6858725445181,306.0063770169547,401.15425274413315,346.6858725445181,346.6858725445181,4.480698481243879,4.480698481243879,4.480698481243879,4.480698481243879,4.480698481243879,4.480698481243879,0.0,0.0,0.0,351.166571025762
163,2020-08-25,348.5211099823843,305.268264911927,400.2507545271244,348.5211099823843,348.5211099823843,4.5644757762569865,4.5644757762569865,4.5644757762569865,4.5644757762569865,4.5644757762569865,4.5644757762569865,0.0,0.0,0.0,353.0855857586413
164,2020-08-26,350.3563474202505,310.7493166197148,401.3627931852991,350.3563474202505,350.3563474202505,4.626443976000212,4.626443976000212,4.626443976000212,4.626443976000212,4.626443976000212,4.626443976000212,0.0,0.0,0.0,354.98279139625066
165,2020-08-27,352.19158485811676,311.75973313704145,406.92300007507384,352.19158485811676,352.19158485811676,4.72478514437351,4.72478514437351,4.72478514437351,4.72478514437351,4.72478514437351,4.72478514437351,0.0,0.0,0.0,356.9163700024903
166,2020-08-28,354.026822295983,309.2308035996035,402.35519126058375,354.026822295983,354.026822295983,2.1872356016321763,2.1872356016321763,2.1872356016321763,2.1872356016321763,2.1872356016321763,2.1872356016321763,0.0,0.0,0.0,356.21405789761513
167,2020-08-31,359.53253460958166,314.86668506827044,415.19209486277094,359.53253460958166,359.53253460958166,4.480698481264002,4.480698481264002,4.480698481264002,4.480698481264002,4.480698481264002,4.480698481264002,0.0,0.0,0.0,364.0132330908457
168,2020-09-01,361.3677720474479,315.9780911936886,414.7318500820224,361.3677720474479,361.3677720474479,4.564475776253459,4.564475776253459,4.564475776253459,4.564475776253459,4.564475776253459,4.564475776253459,0.0,0.0,0.0,365.93224782370135
169,2020-09-02,363.20300948531417,321.08905969332994,418.644824177673,363.20300948531417,363.20300948531417,4.62644397600324,4.62644397600324,4.62644397600324,4.62644397600324,4.62644397600324,4.62644397600324,0.0,0.0,0.0,367.8294534613174
170,2020-09-03,364.93727873145906,321.3102011469161,414.70488939899144,364.93727873145906,364.93727873145906,4.7247851443769235,4.7247851443769235,4.7247851443769235,4.7247851443769235,4.7247851443769235,4.7247851443769235,0.0,0.0,0.0,369.662063875836
171,2020-09-04,366.6715479776038,321.37404507623177,418.29976827805626,366.6715479776038,366.6715479776038,2.1872356016322843,2.1872356016322843,2.1872356016322843,2.1872356016322843,2.1872356016322843,2.1872356016322843,0.0,0.0,0.0,368.85878357923605
172,2020-09-08,373.60862496218283,329.8482078003153,427.62052968927316,373.60862496218283,373.60862496218283,4.564475776251961,4.564475776251961,4.564475776251961,4.564475776251961,4.564475776251961,4.564475776251961,0.0,0.0,0.0,378.1731007384348
173,2020-09-09,375.3428942083276,332.1666628304286,425.8186681088381,375.3428942083276,375.3428942083276,4.626443976002195,4.626443976002195,4.626443976002195,4.626443976002195,4.626443976002195,4.626443976002195,0.0,0.0,0.0,379.9693381843298
174,2020-09-10,377.0771634544724,335.0039986190923,430.3836513772013,377.0771634544724,377.0771634544724,4.724785144371567,4.724785144371567,4.724785144371567,4.724785144371567,4.724785144371567,4.724785144371567,0.0,0.0,0.0,381.801948598844
175,2020-09-11,378.8114327006171,332.68635472868965,430.53488401656693,378.8114327006171,378.8114327006171,2.1872356016113286,2.1872356016113286,2.1872356016113286,2.1872356016113286,2.1872356016113286,2.1872356016113286,0.0,0.0,0.0,380.99866830222845
176,2020-09-14,384.01424043905155,339.81777534475833,439.7870626358502,384.01424043905155,384.01424043905155,4.480698481234873,4.480698481234873,4.480698481234873,4.480698481234873,4.480698481234873,4.480698481234873,0.0,0.0,0.0,388.4949389202864
177,2020-09-15,385.74850968519627,343.070589201815,440.5143231360992,385.74850968519627,385.74850968519627,4.564475776250464,4.564475776250464,4.564475776250464,4.564475776250464,4.564475776250464,4.564475776250464,0.0,0.0,0.0,390.3129854614467
178,2020-09-16,387.48277892071604,345.68168005625586,440.402996986331,387.48277892071604,387.48277892071604,4.626443976005222,4.626443976005222,4.626443976005222,4.626443976005222,4.626443976005222,4.626443976005222,0.0,0.0,0.0,392.1092228967213
179,2020-09-17,389.2170481562358,341.5832933029565,443.73289726894154,389.2170481562358,389.2170481562358,4.724785144374979,4.724785144374979,4.724785144374979,4.724785144374979,4.724785144374979,4.724785144374979,0.0,0.0,0.0,393.9418333006108
180,2020-09-18,390.9513173917557,349.08281215345926,441.94368718493433,390.9513173917557,390.9513173917557,2.1872356016114387,2.1872356016114387,2.1872356016114387,2.1872356016114387,2.1872356016114387,2.1872356016114387,0.0,0.0,0.0,393.13855299336717
181,2020-09-21,396.15412509831515,352.7712837821839,453.3531536170546,396.15412509831515,396.15412509831515,4.480698481237886,4.480698481237886,4.480698481237886,4.480698481237886,4.480698481237886,4.480698481237886,0.0,0.0,0.0,400.63482357955303
182,2020-09-22,397.8883943338349,356.4281820713787,454.52791942076544,397.8883943338349,397.8883943338349,4.564475776246935,4.564475776246935,4.564475776246935,4.564475776246935,4.564475776246935,4.564475776246935,0.0,0.0,0.0,402.45287011008185
183,2020-09-23,399.62266356935476,351.645003044239,449.6446865896,399.62266356935476,399.62266356935476,4.6264439760005045,4.6264439760005045,4.6264439760005045,4.6264439760005045,4.6264439760005045,4.6264439760005045,0.0,0.0,0.0,404.2491075453553
184,2020-09-24,401.3569328048746,359.04754915197276,456.05399184821835,401.3569328048746,401.3569328048746,4.72478514437839,4.72478514437839,4.72478514437839,4.72478514437839,4.72478514437839,4.72478514437839,0.0,0.0,0.0,406.081717949253
185,2020-09-25,403.0912020403945,356.01282741575017,453.15927260159214,403.0912020403945,403.0912020403945,2.1872356016452152,2.1872356016452152,2.1872356016452152,2.1872356016452152,2.1872356016452152,2.1872356016452152,0.0,0.0,0.0,405.2784376420397
186,2020-09-28,408.294009780366,364.5755831905893,461.0469911020002,408.294009780366,408.294009780366,4.4806984812466055,4.4806984812466055,4.4806984812466055,4.4806984812466055,4.4806984812466055,4.4806984812466055,0.0,0.0,0.0,412.77470826161266
187,2020-09-29,410.0282790270232,367.5007669005474,463.9793410151748,410.0282790270232,410.0282790270232,4.5644757762454375,4.5644757762454375,4.5644757762454375,4.5644757762454375,4.5644757762454375,4.5644757762454375,0.0,0.0,0.0,414.59275480326863
188,2020-09-30,411.76254827368035,369.5585166926894,466.1038400438786,411.76254827368035,411.76254827368035,4.6264439760035305,4.6264439760035305,4.6264439760035305,4.6264439760035305,4.6264439760035305,4.6264439760035305,0.0,0.0,0.0,416.3889922496839
189,2020-10-01,413.4968175203375,368.6555519476162,465.6546616811937,413.4968175203375,413.4968175203375,4.724785144381801,4.724785144381801,4.724785144381801,4.724785144381801,4.724785144381801,4.724785144381801,0.0,0.0,0.0,418.22160266471934
190,2020-10-02,415.23108676699474,371.8946175290161,462.5160609205883,415.23108676699474,415.23108676699474,2.1872356016453245,2.1872356016453245,2.1872356016453245,2.1872356016453245,2.1872356016453245,2.1872356016453245,0.0,0.0,0.0,417.4183223686401
191,2020-10-05,420.4338945069662,377.1498481458611,473.44872881914216,420.4338945069662,420.4338945069662,4.480698481255324,4.480698481255324,4.480698481255324,4.480698481255324,4.480698481255324,4.480698481255324,0.0,0.0,0.0,424.91459298822156
192,2020-10-06,422.16816375362345,376.2615325447758,477.12537446063163,422.16816375362345,422.16816375362345,4.564475776255493,4.564475776255493,4.564475776255493,4.564475776255493,4.564475776255493,4.564475776255493,0.0,0.0,0.0,426.73263952987895
193,2020-10-07,423.9024330002806,378.08920816499494,472.8940174588056,423.9024330002806,423.9024330002806,4.626443976006559,4.626443976006559,4.626443976006559,4.626443976006559,4.626443976006559,4.626443976006559,0.0,0.0,0.0,428.52887697628717
194,2020-10-08,425.63673774834155,381.9780748144168,476.2407475844249,425.63673774834155,425.63673774834155,4.724785144377219,4.724785144377219,4.724785144377219,4.724785144377219,4.724785144377219,4.724785144377219,0.0,0.0,0.0,430.36152289271877
195,2020-10-09,427.3710424964026,381.97554513257126,480.04411261323924,427.3710424964026,427.3710424964026,2.1872356016349013,2.1872356016349013,2.1872356016349013,2.1872356016349013,2.1872356016349013,2.1872356016349013,0.0,0.0,0.0,429.5582780980375
196,2020-10-12,432.57395674058563,390.02831190204415,484.91463838670705,432.57395674058563,432.57395674058563,4.480698481264042,4.480698481264042,4.480698481264042,4.480698481264042,4.480698481264042,4.480698481264042,0.0,0.0,0.0,437.05465522184966
197,2020-10-13,434.3082614886467,388.2372594141434,486.9816314138124,434.3082614886467,434.3082614886467,4.564475776253996,4.564475776253996,4.564475776253996,4.564475776253996,4.564475776253996,4.564475776253996,0.0,0.0,0.0,438.87273726490065
198,2020-10-14,436.0425662367076,393.34290570529095,490.85393905550495,436.0425662367076,436.0425662367076,4.626443976001641,4.626443976001641,4.626443976001641,4.626443976001641,4.626443976001641,4.626443976001641,0.0,0.0,0.0,440.6690102127093
199,2020-10-15,437.77687098476866,396.5495770986682,489.30159917655715,437.77687098476866,437.77687098476866,4.724785144388624,4.724785144388624,4.724785144388624,4.724785144388624,4.724785144388624,4.724785144388624,0.0,0.0,0.0,442.5016561291573
200,2020-10-16,439.5111757328296,395.86799763528523,489.1907371941514,439.5111757328296,439.5111757328296,2.1872356016244776,2.1872356016244776,2.1872356016244776,2.1872356016244776,2.1872356016244776,2.1872356016244776,0.0,0.0,0.0,441.6984113344541
201,2020-10-19,444.7140899770128,402.3672707707023,497.7919995920635,444.7140899770128,444.7140899770128,4.480698481267056,4.480698481267056,4.480698481267056,4.480698481267056,4.480698481267056,4.480698481267056,0.0,0.0,0.0,449.19478845827985
202,2020-10-20,447.3927343159781,406.821115814466,497.3511237001396,447.3927343159781,447.3927343159781,4.564475776251482,4.564475776251482,4.564475776251482,4.564475776251482,4.564475776251482,4.564475776251482,0.0,0.0,0.0,451.95721009222956
203,2020-10-21,450.07137865494315,408.5604703265031,501.20456722478656,450.07137865494315,450.07137865494315,4.626443976004669,4.626443976004669,4.626443976004669,4.626443976004669,4.626443976004669,4.626443976004669,0.0,0.0,0.0,454.6978226309478
204,2020-10-22,452.7500229939084,412.558634957446,505.5772185244768,452.7500229939084,452.7500229939084,4.724785144375276,4.724785144375276,4.724785144375276,4.724785144375276,4.724785144375276,4.724785144375276,0.0,0.0,0.0,457.47480813828366
205,2020-10-23,455.4286673328735,412.3577875218233,507.19232862993897,455.4286673328735,455.4286673328735,2.1872356016140544,2.1872356016140544,2.1872356016140544,2.1872356016140544,2.1872356016140544,2.1872356016140544,0.0,0.0,0.0,457.61590293448756
206,2020-10-26,463.46460034976906,419.4055669125244,515.8407261790429,463.46460034976906,463.46460034976906,4.480698481281479,4.480698481281479,4.480698481281479,4.480698481281479,4.480698481281479,4.480698481281479,0.0,0.0,0.0,467.94529883105054
207,2020-10-27,466.14324468873417,419.49079097871373,521.7825113507224,466.14324468873417,466.14324468873417,4.564475776248967,4.564475776248967,4.564475776248967,4.564475776248967,4.564475776248967,4.564475776248967,0.0,0.0,0.0,470.70772046498314
208,2020-10-28,468.8218890276994,427.48240405954044,520.6024401388461,468.8218890276994,468.8218890276994,4.626443975999951,4.626443975999951,4.626443975999951,4.626443975999951,4.626443975999951,4.626443975999951,0.0,0.0,0.0,473.44833300369936
209,2020-10-29,471.50053336666446,428.2090354555986,522.7494209868776,471.50053336666446,471.50053336666446,4.7247851443786875,4.7247851443786875,4.7247851443786875,4.7247851443786875,4.7247851443786875,4.7247851443786875,0.0,0.0,0.0,476.22531851104316
210,2020-10-30,474.17917770562974,431.77653262263203,522.8714243825438,474.17917770562974,474.17917770562974,2.187235601614163,2.187235601614163,2.187235601614163,2.187235601614163,2.187235601614163,2.187235601614163,0.0,0.0,0.0,476.36641330724393
211,2020-11-02,482.2151107225253,438.31272042359706,535.7033681918992,482.2151107225253,482.2151107225253,4.4806984812436275,4.4806984812436275,4.4806984812436275,4.4806984812436275,4.4806984812436275,4.4806984812436275,0.0,0.0,0.0,486.69580920376893
212,2020-11-03,484.89375506149037,441.5342352263432,535.9335015350396,484.89375506149037,484.89375506149037,4.5644757762464545,4.5644757762464545,4.5644757762464545,4.5644757762464545,4.5644757762464545,4.5644757762464545,0.0,0.0,0.0,489.45823083773683
213,2020-11-04,487.57239940045565,444.9839853455156,540.3015555484039,487.57239940045565,487.57239940045565,4.626443976002978,4.626443976002978,4.626443976002978,4.626443976002978,4.626443976002978,4.626443976002978,0.0,0.0,0.0,492.1988433764586
214,2020-11-05,490.2510437394207,446.6923404951374,541.899492453719,490.2510437394207,490.2510437394207,4.724785144374104,4.724785144374104,4.724785144374104,4.724785144374104,4.724785144374104,4.724785144374104,0.0,0.0,0.0,494.9758288837948
215,2020-11-06,492.929688078386,448.78311474322913,543.534643031382,492.929688078386,492.929688078386,2.1872356015932084,2.1872356015932084,2.1872356015932084,2.1872356015932084,2.1872356015932084,2.1872356015932084,0.0,0.0,0.0,495.1169236799792
216,2020-11-09,500.9656210952814,456.3459551810286,551.5131214629489,500.9656210952814,500.9656210952814,4.480698481252347,4.480698481252347,4.480698481252347,4.480698481252347,4.480698481252347,4.480698481252347,0.0,0.0,0.0,505.4463195765337
217,2020-11-10,503.6442654342466,463.0671477574543,555.6866075413141,503.6442654342466,503.6442654342466,4.5644757762565105,4.5644757762565105,4.5644757762565105,4.5644757762565105,4.5644757762565105,4.5644757762565105,0.0,0.0,0.0,508.20874121050315
218,2020-11-11,506.3229097732119,463.1210340138935,560.4680605795704,506.3229097732119,506.3229097732119,4.6264439760021325,4.6264439760021325,4.6264439760021325,4.6264439760021325,4.6264439760021325,4.6264439760021325,0.0,0.0,0.0,510.949353749214
219,2020-11-12,509.00155411217696,469.3610788614814,561.1837098821516,509.00155411217696,509.00155411217696,4.724785144369522,4.724785144369522,4.724785144369522,4.724785144369522,4.724785144369522,4.724785144369522,0.0,0.0,0.0,513.7263392565465
220,2020-11-13,511.6801984511422,466.7546522493472,560.1790788324328,511.6801984511422,511.6801984511422,2.1872356016375187,2.1872356016375187,2.1872356016375187,2.1872356016375187,2.1872356016375187,2.1872356016375187,0.0,0.0,0.0,513.8674340527797
221,2020-11-16,519.7161314680376,475.16748861329484,571.9602433932104,519.7161314680376,519.7161314680376,4.480698481255361,4.480698481255361,4.480698481255361,4.480698481255361,4.480698481255361,4.480698481255361,0.0,0.0,0.0,524.1968299492929
222,2020-11-17,522.3947758070027,476.6122155312198,576.2971863941318,522.3947758070027,522.3947758070027,4.564475776253996,4.564475776253996,4.564475776253996,4.564475776253996,4.564475776253996,4.564475776253996,0.0,0.0,0.0,526.9592515832567
223,2020-11-18,525.0734201459679,482.9771295461389,576.642511141423,525.0734201459679,525.0734201459679,4.626443976001088,4.626443976001088,4.626443976001088,4.626443976001088,4.626443976001088,4.626443976001088,0.0,0.0,0.0,529.699864121969
224,2020-11-19,527.752064484933,484.6057873933018,579.2599943108967,527.752064484933,527.752064484933,4.7247851443809274,4.7247851443809274,4.7247851443809274,4.7247851443809274,4.7247851443809274,4.7247851443809274,0.0,0.0,0.0,532.476849629314
225,2020-11-20,530.4307088238983,481.12058391054734,582.8756027544822,530.4307088238983,530.4307088238983,2.1872356016270946,2.1872356016270946,2.1872356016270946,2.1872356016270946,2.1872356016270946,2.1872356016270946,0.0,0.0,0.0,532.6179444255254
226,2020-11-23,538.4666418407938,494.36937288075677,584.8211691119337,538.4666418407938,538.4666418407938,4.480698481258376,4.480698481258376,4.480698481258376,4.480698481258376,4.480698481258376,4.480698481258376,0.0,0.0,0.0,542.9473403220522
227,2020-11-24,541.145286179759,498.1884334871747,590.8387760165144,541.145286179759,541.145286179759,4.564475776252499,4.564475776252499,4.564475776252499,4.564475776252499,4.564475776252499,4.564475776252499,0.0,0.0,0.0,545.7097619560114
228,2020-11-25,543.8239305187242,502.412851459262,596.2990126136602,543.8239305187242,543.8239305187242,4.6264439760002425,4.6264439760002425,4.6264439760002425,4.6264439760002425,4.6264439760002425,4.6264439760002425,0.0,0.0,0.0,548.4503744947244
229,2020-11-27,549.1812191966545,504.0252671319945,599.3449314297378,549.1812191966545,549.1812191966545,2.187235601616671,2.187235601616671,2.187235601616671,2.187235601616671,2.187235601616671,2.187235601616671,0.0,0.0,0.0,551.3684547982712
230,2020-11-30,557.21715221355,512.5997015932663,606.3422716591837,557.21715221355,557.21715221355,4.480698481272798,4.480698481272798,4.480698481272798,4.480698481272798,4.480698481272798,4.480698481272798,0.0,0.0,0.0,561.6978506948228
231,2020-12-01,559.8957965525152,518.5816039078846,611.1246629334418,559.8957965525152,559.8957965525152,4.564475776248969,4.564475776248969,4.564475776248969,4.564475776248969,4.564475776248969,4.564475776248969,0.0,0.0,0.0,564.4602723287642
